"Year","Geography_Type","Strata","Strata_Name","Cause","Cause_Desc","Count","Annotation_Code","Annotation_Desc"
2010,Residence,Race-Ethnicity,Black,HOM,Assault (homicide),537,,
2010,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HOM,Assault (homicide),13,,
2010,Residence,Race-Ethnicity,Hispanic,HOM,Assault (homicide),872,,
2010,Residence,Race-Ethnicity,Multi-Race,HOM,Assault (homicide),28,,
2010,Residence,Race-Ethnicity,White,HOM,Assault (homicide),355,,
2010,Residence,Race-Ethnicity,Other/Unknown,HOM,Assault (homicide),,1,Cell suppressed for small numbers
2010,Residence,Total Population,Total Population,HTD,Diseases of heart,58034,,
2010,Residence,Gender,Female,HTD,Diseases of heart,27951,,
2010,Residence,Gender,Male,HTD,Diseases of heart,30083,,
2010,Residence,Race-Ethnicity,American Indian/Alaskan Native,HTD,Diseases of heart,174,,
2010,Residence,Race-Ethnicity,Asian,HTD,Diseases of heart,4592,,
2010,Residence,Race-Ethnicity,Black,HTD,Diseases of heart,4467,,
2010,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HTD,Diseases of heart,191,,
2010,Residence,Race-Ethnicity,Hispanic,HTD,Diseases of heart,8018,,
2010,Residence,Race-Ethnicity,Multi-Race,HTD,Diseases of heart,390,,
2010,Residence,Race-Ethnicity,White,HTD,Diseases of heart,40148,,
2010,Residence,Race-Ethnicity,Other/Unknown,HTD,Diseases of heart,54,,
2010,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,3722,,
2010,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,2226,,
2010,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,1496,,
2010,Residence,Race-Ethnicity,American Indian/Alaskan Native,HYP,Essential hypertension and hypertensive renal disease,18,,
2010,Residence,Race-Ethnicity,Asian,HYP,Essential hypertension and hypertensive renal disease,403,,
2010,Residence,Race-Ethnicity,Black,HYP,Essential hypertension and hypertensive renal disease,379,,
2010,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HYP,Essential hypertension and hypertensive renal disease,,1,Cell suppressed for small numbers
2010,Residence,Race-Ethnicity,Hispanic,HYP,Essential hypertension and hypertensive renal disease,613,,
2010,Residence,Race-Ethnicity,Multi-Race,HYP,Essential hypertension and hypertensive renal disease,32,,
2010,Residence,Race-Ethnicity,White,HYP,Essential hypertension and hypertensive renal disease,2262,,
2010,Residence,Race-Ethnicity,Other/Unknown,HYP,Essential hypertension and hypertensive renal disease,,1,Cell suppressed for small numbers
2010,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),10108,,
2010,Residence,Gender,Female,INJ,Accidents (unintentional injuries),3541,,
2010,Residence,Gender,Male,INJ,Accidents (unintentional injuries),6567,,
2010,Residence,Race-Ethnicity,American Indian/Alaskan Native,INJ,Accidents (unintentional injuries),80,,
2010,Residence,Race-Ethnicity,Asian,INJ,Accidents (unintentional injuries),588,,
2010,Residence,Race-Ethnicity,Black,INJ,Accidents (unintentional injuries),693,,
2010,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,INJ,Accidents (unintentional injuries),,2,Cell suppressed for complementary cell
2010,Residence,Race-Ethnicity,Hispanic,INJ,Accidents (unintentional injuries),2400,,
2010,Residence,Race-Ethnicity,Multi-Race,INJ,Accidents (unintentional injuries),128,,
2010,Residence,Race-Ethnicity,White,INJ,Accidents (unintentional injuries),6184,,
2010,Residence,Race-Ethnicity,Other/Unknown,INJ,Accidents (unintentional injuries),,1,Cell suppressed for small numbers
2010,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,4252,,
2010,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1455,,
2010,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2797,,
2010,Residence,Race-Ethnicity,American Indian/Alaskan Native,LIV,Chronic liver disease and cirrhosis,57,,
2010,Residence,Race-Ethnicity,Asian,LIV,Chronic liver disease and cirrhosis,169,,
2010,Residence,Race-Ethnicity,Black,LIV,Chronic liver disease and cirrhosis,215,,
2010,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,LIV,Chronic liver disease and cirrhosis,,1,Cell suppressed for small numbers
2010,Residence,Race-Ethnicity,Hispanic,LIV,Chronic liver disease and cirrhosis,1489,,
2010,Residence,Race-Ethnicity,Multi-Race,LIV,Chronic liver disease and cirrhosis,37,,
2010,Residence,Race-Ethnicity,White,LIV,Chronic liver disease and cirrhosis,2273,,
2010,Residence,Race-Ethnicity,Other/Unknown,LIV,Chronic liver disease and cirrhosis,,1,Cell suppressed for small numbers
2010,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",3073,,
2010,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",1494,,
2010,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",1579,,
2010,Residence,Race-Ethnicity,American Indian/Alaskan Native,NEP,"Nephritis, nephrotic syndrome and nephrosis",,2,Cell suppressed for complementary cell
2010,Residence,Race-Ethnicity,Asian,NEP,"Nephritis, nephrotic syndrome and nephrosis",310,,
2010,Residence,Race-Ethnicity,Black,NEP,"Nephritis, nephrotic syndrome and nephrosis",340,,
2010,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,NEP,"Nephritis, nephrotic syndrome and nephrosis",19,,
2010,Residence,Race-Ethnicity,Hispanic,NEP,"Nephritis, nephrotic syndrome and nephrosis",719,,
2010,Residence,Race-Ethnicity,Multi-Race,NEP,"Nephritis, nephrotic syndrome and nephrosis",16,,
2010,Residence,Race-Ethnicity,White,NEP,"Nephritis, nephrotic syndrome and nephrosis",1649,,
2010,Residence,Race-Ethnicity,Other/Unknown,NEP,"Nephritis, nephrotic syndrome and nephrosis",,1,Cell suppressed for small numbers
2010,Residence,Total Population,Total Population,PAR,Parkinson's disease,2232,,
2010,Residence,Gender,Female,PAR,Parkinson's disease,932,,
2010,Residence,Gender,Male,PAR,Parkinson's disease,1300,,
2010,Residence,Race-Ethnicity,American Indian/Alaskan Native,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
2010,Residence,Race-Ethnicity,Asian,PAR,Parkinson's disease,168,,
2010,Residence,Race-Ethnicity,Black,PAR,Parkinson's disease,58,,
2010,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
2010,Residence,Race-Ethnicity,Hispanic,PAR,Parkinson's disease,241,,
2010,Residence,Race-Ethnicity,Multi-Race,PAR,Parkinson's disease,13,,
2010,Residence,Race-Ethnicity,White,PAR,Parkinson's disease,1746,,
2010,Residence,Race-Ethnicity,Other/Unknown,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
2010,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,5856,,
2010,Residence,Gender,Female,PNF,Influenza and pneumonia,3119,,
2010,Residence,Gender,Male,PNF,Influenza and pneumonia,2737,,
2010,Residence,Race-Ethnicity,American Indian/Alaskan Native,PNF,Influenza and pneumonia,20,,
2010,Residence,Race-Ethnicity,Asian,PNF,Influenza and pneumonia,736,,
2010,Residence,Race-Ethnicity,Black,PNF,Influenza and pneumonia,386,,
2010,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,PNF,Influenza and pneumonia,,2,Cell suppressed for complementary cell
2010,Residence,Race-Ethnicity,Hispanic,PNF,Influenza and pneumonia,910,,
2010,Residence,Race-Ethnicity,Multi-Race,PNF,Influenza and pneumonia,25,,
2010,Residence,Race-Ethnicity,White,PNF,Influenza and pneumonia,3755,,
2010,Residence,Race-Ethnicity,Other/Unknown,PNF,Influenza and pneumonia,,1,Cell suppressed for small numbers
2010,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,13566,,
2010,Residence,Gender,Female,STK,Cerebrovascular diseases,7843,,
2010,Residence,Gender,Male,STK,Cerebrovascular diseases,5723,,
2010,Residence,Race-Ethnicity,American Indian/Alaskan Native,STK,Cerebrovascular diseases,41,,
2010,Residence,Race-Ethnicity,Asian,STK,Cerebrovascular diseases,1559,,
2010,Residence,Race-Ethnicity,Black,STK,Cerebrovascular diseases,1034,,
2010,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,STK,Cerebrovascular diseases,47,,
2010,Residence,Race-Ethnicity,Hispanic,STK,Cerebrovascular diseases,2209,,
2010,Residence,Race-Ethnicity,Multi-Race,STK,Cerebrovascular diseases,81,,
2010,Residence,Race-Ethnicity,White,STK,Cerebrovascular diseases,8580,,
2010,Residence,Race-Ethnicity,Other/Unknown,STK,Cerebrovascular diseases,15,,
2010,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3835,,
2010,Residence,Gender,Female,SUI,Intentional self-harm (suicide),863,,
2010,Residence,Gender,Male,SUI,Intentional self-harm (suicide),2972,,
2010,Residence,Race-Ethnicity,American Indian/Alaskan Native,SUI,Intentional self-harm (suicide),22,,
2010,Residence,Race-Ethnicity,Asian,SUI,Intentional self-harm (suicide),315,,
2010,Residence,Race-Ethnicity,Black,SUI,Intentional self-harm (suicide),154,,
2010,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,SUI,Intentional self-harm (suicide),,2,Cell suppressed for complementary cell
2010,Residence,Race-Ethnicity,Hispanic,SUI,Intentional self-harm (suicide),636,,
2010,Residence,Race-Ethnicity,Multi-Race,SUI,Intentional self-harm (suicide),53,,
2010,Residence,Race-Ethnicity,White,SUI,Intentional self-harm (suicide),2633,,
2010,Residence,Race-Ethnicity,Other/Unknown,SUI,Intentional self-harm (suicide),,1,Cell suppressed for small numbers
2011,Occurrence,Total Population,Total Population,ALL,All causes (total),240776,,
2011,Occurrence,Age,Under 1 year,ALL,All causes (total),2422,,
2011,Occurrence,Age,1-4 years,ALL,All causes (total),450,,
2011,Occurrence,Age,5-14 years,ALL,All causes (total),522,,
2011,Occurrence,Age,15-24 years,ALL,All causes (total),3060,,
2011,Occurrence,Age,25-34 years,ALL,All causes (total),4206,,
2011,Occurrence,Age,35-44 years,ALL,All causes (total),6812,,
2011,Occurrence,Age,45-54 years,ALL,All causes (total),17600,,
2011,Occurrence,Age,55-64 years,ALL,All causes (total),30713,,
2011,Occurrence,Age,65-74 years,ALL,All causes (total),36902,,
2011,Occurrence,Age,75-84 years,ALL,All causes (total),58115,,
2011,Occurrence,Age,85 years and over,ALL,All causes (total),79931,,
2011,Occurrence,Gender,Female,ALL,All causes (total),118671,,
2011,Occurrence,Gender,Male,ALL,All causes (total),122105,,
2011,Occurrence,Gender * Race-Ethnicity,Female * American Indian/Alaskan Native,ALL,All causes (total),508,,
2011,Occurrence,Gender * Race-Ethnicity,Female * Asian,ALL,All causes (total),9979,,
2011,Occurrence,Gender * Race-Ethnicity,Female * Black,ALL,All causes (total),8778,,
2011,Occurrence,Gender * Race-Ethnicity,Female * Hawaiian/Pacific Islander,ALL,All causes (total),355,,
2011,Occurrence,Gender * Race-Ethnicity,Female * Hispanic,ALL,All causes (total),18309,,
2011,Occurrence,Gender * Race-Ethnicity,Female * Multi-Race,ALL,All causes (total),932,,
2011,Occurrence,Gender * Race-Ethnicity,Female * White,ALL,All causes (total),79710,,
2011,Occurrence,Gender * Race-Ethnicity,Female * Other/Unknown,ALL,All causes (total),100,,
2011,Occurrence,Gender * Race-Ethnicity,Male * American Indian/Alaskan Native,ALL,All causes (total),531,,
2011,Occurrence,Gender * Race-Ethnicity,Male * Asian,ALL,All causes (total),10160,,
2011,Occurrence,Gender * Race-Ethnicity,Male * Black,ALL,All causes (total),9256,,
2011,Occurrence,Gender * Race-Ethnicity,Male * Hawaiian/Pacific Islander,ALL,All causes (total),408,,
2011,Occurrence,Gender * Race-Ethnicity,Male * Hispanic,ALL,All causes (total),22047,,
2011,Occurrence,Gender * Race-Ethnicity,Male * Multi-Race,ALL,All causes (total),1074,,
2011,Occurrence,Gender * Race-Ethnicity,Male * White,ALL,All causes (total),78374,,
2011,Occurrence,Gender * Race-Ethnicity,Male * Other/Unknown,ALL,All causes (total),255,,
2011,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,ALL,All causes (total),1039,,
2011,Occurrence,Race-Ethnicity,Asian,ALL,All causes (total),20139,,
2011,Occurrence,Race-Ethnicity,Black,ALL,All causes (total),18034,,
2011,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,ALL,All causes (total),763,,
2011,Occurrence,Race-Ethnicity,Hispanic,ALL,All causes (total),40356,,
2011,Occurrence,Race-Ethnicity,Multi-Race,ALL,All causes (total),2006,,
2011,Occurrence,Race-Ethnicity,White,ALL,All causes (total),158084,,
2011,Occurrence,Race-Ethnicity,Other/Unknown,ALL,All causes (total),355,,
2011,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,11579,,
2011,Occurrence,Gender,Female,ALZ,Alzheimer's disease,7945,,
2011,Occurrence,Gender,Male,ALZ,Alzheimer's disease,3634,,
2011,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,ALZ,Alzheimer's disease,18,,
2011,Occurrence,Race-Ethnicity,Asian,ALZ,Alzheimer's disease,657,,
2011,Occurrence,Race-Ethnicity,Black,ALZ,Alzheimer's disease,570,,
2011,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,ALZ,Alzheimer's disease,,2,Cell suppressed for complementary cell
2011,Occurrence,Race-Ethnicity,Hispanic,ALZ,Alzheimer's disease,1257,,
2011,Occurrence,Race-Ethnicity,Multi-Race,ALZ,Alzheimer's disease,65,,
2011,Occurrence,Race-Ethnicity,White,ALZ,Alzheimer's disease,8992,,
2011,Occurrence,Race-Ethnicity,Other/Unknown,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
2011,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,56679,,
2011,Occurrence,Gender,Female,CAN,Malignant neoplasms,27442,,
2011,Occurrence,Gender,Male,CAN,Malignant neoplasms,29237,,
2011,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,CAN,Malignant neoplasms,212,,
2011,Occurrence,Race-Ethnicity,Asian,CAN,Malignant neoplasms,5729,,
2011,Occurrence,Race-Ethnicity,Black,CAN,Malignant neoplasms,4206,,
2011,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,CAN,Malignant neoplasms,172,,
2011,Occurrence,Race-Ethnicity,Hispanic,CAN,Malignant neoplasms,9208,,
2011,Occurrence,Race-Ethnicity,Multi-Race,CAN,Malignant neoplasms,436,,
2011,Occurrence,Race-Ethnicity,White,CAN,Malignant neoplasms,36650,,
2011,Occurrence,Race-Ethnicity,Other/Unknown,CAN,Malignant neoplasms,66,,
2011,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,13354,,
2011,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,7186,,
2011,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,6168,,
2011,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,CLD,Chronic lower respiratory diseases,43,,
2011,Occurrence,Race-Ethnicity,Asian,CLD,Chronic lower respiratory diseases,824,,
2011,Occurrence,Race-Ethnicity,Black,CLD,Chronic lower respiratory diseases,816,,
2011,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,CLD,Chronic lower respiratory diseases,17,,
2011,Occurrence,Race-Ethnicity,Hispanic,CLD,Chronic lower respiratory diseases,1111,,
2011,Occurrence,Race-Ethnicity,Multi-Race,CLD,Chronic lower respiratory diseases,106,,
2011,Occurrence,Race-Ethnicity,White,CLD,Chronic lower respiratory diseases,10419,,
2011,Occurrence,Race-Ethnicity,Other/Unknown,CLD,Chronic lower respiratory diseases,18,,
2011,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,7686,,
2011,Occurrence,Gender,Female,DIA,Diabetes mellitus,3540,,
2011,Occurrence,Gender,Male,DIA,Diabetes mellitus,4146,,
2011,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,DIA,Diabetes mellitus,55,,
2011,Occurrence,Race-Ethnicity,Asian,DIA,Diabetes mellitus,848,,
2011,Occurrence,Race-Ethnicity,Black,DIA,Diabetes mellitus,837,,
2011,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,DIA,Diabetes mellitus,,2,Cell suppressed for complementary cell
2011,Occurrence,Race-Ethnicity,Hispanic,DIA,Diabetes mellitus,2089,,
2011,Occurrence,Race-Ethnicity,Multi-Race,DIA,Diabetes mellitus,62,,
2011,Occurrence,Race-Ethnicity,White,DIA,Diabetes mellitus,3740,,
2011,Occurrence,Race-Ethnicity,Other/Unknown,DIA,Diabetes mellitus,,1,Cell suppressed for small numbers
2011,Occurrence,Total Population,Total Population,HOM,Assault (homicide),2015,,
2011,Occurrence,Gender,Female,HOM,Assault (homicide),350,,
2011,Occurrence,Gender,Male,HOM,Assault (homicide),1665,,
2011,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,HOM,Assault (homicide),,1,Cell suppressed for small numbers
2011,Occurrence,Race-Ethnicity,Asian,HOM,Assault (homicide),107,,
2011,Occurrence,Race-Ethnicity,Black,HOM,Assault (homicide),527,,
2011,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,HOM,Assault (homicide),,1,Cell suppressed for small numbers
2011,Occurrence,Race-Ethnicity,Hispanic,HOM,Assault (homicide),901,,
2011,Occurrence,Race-Ethnicity,Multi-Race,HOM,Assault (homicide),34,,
2011,Occurrence,Race-Ethnicity,White,HOM,Assault (homicide),422,,
2011,Occurrence,Race-Ethnicity,Other/Unknown,HOM,Assault (homicide),,1,Cell suppressed for small numbers
2011,Occurrence,Total Population,Total Population,HTD,Diseases of heart,59939,,
2011,Occurrence,Gender,Female,HTD,Diseases of heart,28499,,
2011,Occurrence,Gender,Male,HTD,Diseases of heart,31440,,
2011,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,HTD,Diseases of heart,229,,
2011,Occurrence,Race-Ethnicity,Asian,HTD,Diseases of heart,4585,,
2011,Occurrence,Race-Ethnicity,Black,HTD,Diseases of heart,4679,,
2011,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,HTD,Diseases of heart,229,,
2011,Occurrence,Race-Ethnicity,Hispanic,HTD,Diseases of heart,8403,,
2011,Occurrence,Race-Ethnicity,Multi-Race,HTD,Diseases of heart,444,,
2011,Occurrence,Race-Ethnicity,White,HTD,Diseases of heart,41277,,
2011,Occurrence,Race-Ethnicity,Other/Unknown,HTD,Diseases of heart,93,,
2011,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,4170,,
2011,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,2484,,
2011,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,1686,,
2011,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,HYP,Essential hypertension and hypertensive renal disease,,2,Cell suppressed for complementary cell
2011,Occurrence,Race-Ethnicity,Asian,HYP,Essential hypertension and hypertensive renal disease,408,,
2011,Occurrence,Race-Ethnicity,Black,HYP,Essential hypertension and hypertensive renal disease,430,,
2011,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,HYP,Essential hypertension and hypertensive renal disease,14,,
2011,Occurrence,Race-Ethnicity,Hispanic,HYP,Essential hypertension and hypertensive renal disease,667,,
2011,Occurrence,Race-Ethnicity,Multi-Race,HYP,Essential hypertension and hypertensive renal disease,34,,
2011,Occurrence,Race-Ethnicity,White,HYP,Essential hypertension and hypertensive renal disease,2602,,
2011,Occurrence,Race-Ethnicity,Other/Unknown,HYP,Essential hypertension and hypertensive renal disease,,1,Cell suppressed for small numbers
2011,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),10674,,
2011,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),3666,,
2011,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),7008,,
2011,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,INJ,Accidents (unintentional injuries),95,,
2011,Occurrence,Race-Ethnicity,Asian,INJ,Accidents (unintentional injuries),627,,
2011,Occurrence,Race-Ethnicity,Black,INJ,Accidents (unintentional injuries),722,,
2011,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,INJ,Accidents (unintentional injuries),28,,
2011,Occurrence,Race-Ethnicity,Hispanic,INJ,Accidents (unintentional injuries),2474,,
2011,Occurrence,Race-Ethnicity,Multi-Race,INJ,Accidents (unintentional injuries),147,,
2011,Occurrence,Race-Ethnicity,White,INJ,Accidents (unintentional injuries),6567,,
2011,Occurrence,Race-Ethnicity,Other/Unknown,INJ,Accidents (unintentional injuries),14,,
2011,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,4576,,
2011,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1597,,
2011,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2979,,
2011,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,LIV,Chronic liver disease and cirrhosis,59,,
2011,Occurrence,Race-Ethnicity,Asian,LIV,Chronic liver disease and cirrhosis,165,,
2011,Occurrence,Race-Ethnicity,Black,LIV,Chronic liver disease and cirrhosis,252,,
2011,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,LIV,Chronic liver disease and cirrhosis,,1,Cell suppressed for small numbers
2011,Occurrence,Race-Ethnicity,Hispanic,LIV,Chronic liver disease and cirrhosis,1651,,
2011,Occurrence,Race-Ethnicity,Multi-Race,LIV,Chronic liver disease and cirrhosis,43,,
2011,Occurrence,Race-Ethnicity,White,LIV,Chronic liver disease and cirrhosis,2389,,
2011,Occurrence,Race-Ethnicity,Other/Unknown,LIV,Chronic liver disease and cirrhosis,,1,Cell suppressed for small numbers
2011,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",2608,,
2011,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",1260,,
2011,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",1348,,
2011,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,NEP,"Nephritis, nephrotic syndrome and nephrosis",17,,
2011,Occurrence,Race-Ethnicity,Asian,NEP,"Nephritis, nephrotic syndrome and nephrosis",275,,
2011,Occurrence,Race-Ethnicity,Black,NEP,"Nephritis, nephrotic syndrome and nephrosis",288,,
2011,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,NEP,"Nephritis, nephrotic syndrome and nephrosis",,2,Cell suppressed for complementary cell
2011,Occurrence,Race-Ethnicity,Hispanic,NEP,"Nephritis, nephrotic syndrome and nephrosis",579,,
2011,Occurrence,Race-Ethnicity,Multi-Race,NEP,"Nephritis, nephrotic syndrome and nephrosis",19,,
2011,Occurrence,Race-Ethnicity,White,NEP,"Nephritis, nephrotic syndrome and nephrosis",1416,,
2011,Occurrence,Race-Ethnicity,Other/Unknown,NEP,"Nephritis, nephrotic syndrome and nephrosis",,1,Cell suppressed for small numbers
2011,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,2333,,
2011,Occurrence,Gender,Female,PAR,Parkinson's disease,989,,
2011,Occurrence,Gender,Male,PAR,Parkinson's disease,1344,,
2011,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
2011,Occurrence,Race-Ethnicity,Asian,PAR,Parkinson's disease,198,,
2011,Occurrence,Race-Ethnicity,Black,PAR,Parkinson's disease,64,,
2011,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
2011,Occurrence,Race-Ethnicity,Hispanic,PAR,Parkinson's disease,278,,
2011,Occurrence,Race-Ethnicity,Multi-Race,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
2011,Occurrence,Race-Ethnicity,White,PAR,Parkinson's disease,1777,,
2011,Occurrence,Race-Ethnicity,Other/Unknown,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
2011,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,6214,,
2011,Occurrence,Gender,Female,PNF,Influenza and pneumonia,3247,,
2011,Occurrence,Gender,Male,PNF,Influenza and pneumonia,2967,,
2011,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,PNF,Influenza and pneumonia,21,,
2011,Occurrence,Race-Ethnicity,Asian,PNF,Influenza and pneumonia,747,,
2011,Occurrence,Race-Ethnicity,Black,PNF,Influenza and pneumonia,412,,
2011,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,PNF,Influenza and pneumonia,27,,
2011,Occurrence,Race-Ethnicity,Hispanic,PNF,Influenza and pneumonia,1080,,
2011,Occurrence,Race-Ethnicity,Multi-Race,PNF,Influenza and pneumonia,38,,
2011,Occurrence,Race-Ethnicity,White,PNF,Influenza and pneumonia,3875,,
2011,Occurrence,Race-Ethnicity,Other/Unknown,PNF,Influenza and pneumonia,14,,
2011,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,13530,,
2011,Occurrence,Gender,Female,STK,Cerebrovascular diseases,7963,,
2011,Occurrence,Gender,Male,STK,Cerebrovascular diseases,5567,,
2011,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,STK,Cerebrovascular diseases,,2,Cell suppressed for complementary cell
2011,Occurrence,Race-Ethnicity,Asian,STK,Cerebrovascular diseases,1622,,
2011,Occurrence,Race-Ethnicity,Black,STK,Cerebrovascular diseases,1007,,
2011,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,STK,Cerebrovascular diseases,43,,
2011,Occurrence,Race-Ethnicity,Hispanic,STK,Cerebrovascular diseases,2250,,
2011,Occurrence,Race-Ethnicity,Multi-Race,STK,Cerebrovascular diseases,110,,
2011,Occurrence,Race-Ethnicity,White,STK,Cerebrovascular diseases,8449,,
2011,Occurrence,Race-Ethnicity,Other/Unknown,STK,Cerebrovascular diseases,,1,Cell suppressed for small numbers
2011,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),4045,,
2011,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),965,,
2011,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),3080,,
2011,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,SUI,Intentional self-harm (suicide),19,,
2011,Occurrence,Race-Ethnicity,Asian,SUI,Intentional self-harm (suicide),335,,
2011,Occurrence,Race-Ethnicity,Black,SUI,Intentional self-harm (suicide),157,,
2011,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,SUI,Intentional self-harm (suicide),,2,Cell suppressed for complementary cell
2011,Occurrence,Race-Ethnicity,Hispanic,SUI,Intentional self-harm (suicide),647,,
2011,Occurrence,Race-Ethnicity,Multi-Race,SUI,Intentional self-harm (suicide),66,,
2011,Occurrence,Race-Ethnicity,White,SUI,Intentional self-harm (suicide),2802,,
2011,Occurrence,Race-Ethnicity,Other/Unknown,SUI,Intentional self-harm (suicide),,1,Cell suppressed for small numbers
2011,Residence,Total Population,Total Population,ALL,All causes (total),239006,,
2011,Residence,Age,Under 1 year,ALL,All causes (total),2397,,
2011,Residence,Age,1-4 years,ALL,All causes (total),445,,
2011,Residence,Age,5-14 years,ALL,All causes (total),518,,
2011,Residence,Age,15-24 years,ALL,All causes (total),2991,,
2011,Residence,Age,25-34 years,ALL,All causes (total),4117,,
2011,Residence,Age,35-44 years,ALL,All causes (total),6701,,
2011,Residence,Age,45-54 years,ALL,All causes (total),17380,,
2011,Residence,Age,55-64 years,ALL,All causes (total),30422,,
2011,Residence,Age,65-74 years,ALL,All causes (total),36603,,
2011,Residence,Age,75-84 years,ALL,All causes (total),57793,,
2011,Residence,Age,85 years and over,ALL,All causes (total),79620,,
2011,Residence,Gender,Female,ALL,All causes (total),118021,,
2011,Residence,Gender,Male,ALL,All causes (total),120985,,
2011,Residence,Gender * Race-Ethnicity,Female * American Indian/Alaskan Native,ALL,All causes (total),499,,
