"Year","Geography_Type","Strata","Strata_Name","Cause","Cause_Desc","Count","Annotation_Code","Annotation_Desc"
1989,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",746,,
1989,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,665,,
1989,Occurrence,Gender,Female,PAR,Parkinson's disease,267,,
1989,Occurrence,Gender,Male,PAR,Parkinson's disease,398,,
1989,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,10541,,
1989,Occurrence,Gender,Female,PNF,Influenza and pneumonia,5770,,
1989,Occurrence,Gender,Male,PNF,Influenza and pneumonia,4771,,
1989,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,15807,,
1989,Occurrence,Gender,Female,STK,Cerebrovascular diseases,9593,,
1989,Occurrence,Gender,Male,STK,Cerebrovascular diseases,6214,,
1989,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3862,,
1989,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),905,,
1989,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),2957,,
1989,Residence,Total Population,Total Population,ALL,All causes (total),215930,,
1989,Residence,Age,Under 1 year,ALL,All causes (total),4853,,
1989,Residence,Age,1-4 years,ALL,All causes (total),923,,
1989,Residence,Age,5-14 years,ALL,All causes (total),929,,
1989,Residence,Age,15-24 years,ALL,All causes (total),4600,,
1989,Residence,Age,25-34 years,ALL,All causes (total),8152,,
1989,Residence,Age,35-44 years,ALL,All causes (total),10527,,
1989,Residence,Age,45-54 years,ALL,All causes (total),12931,,
1989,Residence,Age,55-64 years,ALL,All causes (total),25469,,
1989,Residence,Age,65-74 years,ALL,All causes (total),45629,,
1989,Residence,Age,75-84 years,ALL,All causes (total),56571,,
1989,Residence,Age,85 years and over,ALL,All causes (total),45186,,
1989,Residence,Gender,Female,ALL,All causes (total),102921,,
1989,Residence,Gender,Male,ALL,All causes (total),113009,,
1989,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,1137,,
1989,Residence,Gender,Female,ALZ,Alzheimer's disease,707,,
1989,Residence,Gender,Male,ALZ,Alzheimer's disease,430,,
1989,Residence,Total Population,Total Population,CAN,Malignant neoplasms,48110,,
1989,Residence,Gender,Female,CAN,Malignant neoplasms,23343,,
1989,Residence,Gender,Male,CAN,Malignant neoplasms,24767,,
1989,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,9758,,
1989,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,4633,,
1989,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,5125,,
1989,Residence,Total Population,Total Population,DIA,Diabetes mellitus,3364,,
1989,Residence,Gender,Female,DIA,Diabetes mellitus,1864,,
1989,Residence,Gender,Male,DIA,Diabetes mellitus,1500,,
1989,Residence,Total Population,Total Population,HOM,Assault (homicide),3270,,
1989,Residence,Gender,Female,HOM,Assault (homicide),652,,
1989,Residence,Gender,Male,HOM,Assault (homicide),2618,,
1989,Residence,Total Population,Total Population,HTD,Diseases of heart,69457,,
1989,Residence,Gender,Female,HTD,Diseases of heart,34968,,
1989,Residence,Gender,Male,HTD,Diseases of heart,34489,,
1989,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,944,,
1989,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,549,,
1989,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,395,,
1989,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),10540,,
1989,Residence,Gender,Female,INJ,Accidents (unintentional injuries),2983,,
1989,Residence,Gender,Male,INJ,Accidents (unintentional injuries),7557,,
1989,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,4000,,
1989,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1310,,
1989,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2690,,
1989,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",1504,,
1989,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",766,,
1989,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",738,,
1989,Residence,Total Population,Total Population,PAR,Parkinson's disease,668,,
1989,Residence,Gender,Female,PAR,Parkinson's disease,269,,
1989,Residence,Gender,Male,PAR,Parkinson's disease,399,,
1989,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,10479,,
1989,Residence,Gender,Female,PNF,Influenza and pneumonia,5744,,
1989,Residence,Gender,Male,PNF,Influenza and pneumonia,4735,,
1989,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,15696,,
1989,Residence,Gender,Female,STK,Cerebrovascular diseases,9536,,
1989,Residence,Gender,Male,STK,Cerebrovascular diseases,6160,,
1989,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3832,,
1989,Residence,Gender,Female,SUI,Intentional self-harm (suicide),908,,
1989,Residence,Gender,Male,SUI,Intentional self-harm (suicide),2924,,
1990,Occurrence,Total Population,Total Population,ALL,All causes (total),214919,,
1990,Occurrence,Age,Under 1 year,ALL,All causes (total),4842,,
1990,Occurrence,Age,1-4 years,ALL,All causes (total),946,,
1990,Occurrence,Age,5-14 years,ALL,All causes (total),934,,
1990,Occurrence,Age,15-24 years,ALL,All causes (total),4805,,
1990,Occurrence,Age,25-34 years,ALL,All causes (total),8189,,
1990,Occurrence,Age,35-44 years,ALL,All causes (total),10894,,
1990,Occurrence,Age,45-54 years,ALL,All causes (total),13197,,
1990,Occurrence,Age,55-64 years,ALL,All causes (total),24525,,
1990,Occurrence,Age,65-74 years,ALL,All causes (total),45504,,
1990,Occurrence,Age,75-84 years,ALL,All causes (total),56221,,
1990,Occurrence,Age,85 years and over,ALL,All causes (total),44712,,
1990,Occurrence,Gender,Female,ALL,All causes (total),101526,,
1990,Occurrence,Gender,Male,ALL,All causes (total),113393,,
1990,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,1187,,
1990,Occurrence,Gender,Female,ALZ,Alzheimer's disease,773,,
1990,Occurrence,Gender,Male,ALZ,Alzheimer's disease,414,,
1990,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,49185,,
1990,Occurrence,Gender,Female,CAN,Malignant neoplasms,23735,,
1990,Occurrence,Gender,Male,CAN,Malignant neoplasms,25450,,
1990,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,9674,,
1990,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,4579,,
1990,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,5095,,
1990,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,3373,,
1990,Occurrence,Gender,Female,DIA,Diabetes mellitus,1904,,
1990,Occurrence,Gender,Male,DIA,Diabetes mellitus,1469,,
1990,Occurrence,Total Population,Total Population,HOM,Assault (homicide),3735,,
1990,Occurrence,Gender,Female,HOM,Assault (homicide),666,,
1990,Occurrence,Gender,Male,HOM,Assault (homicide),3069,,
1990,Occurrence,Total Population,Total Population,HTD,Diseases of heart,67866,,
1990,Occurrence,Gender,Female,HTD,Diseases of heart,33869,,
1990,Occurrence,Gender,Male,HTD,Diseases of heart,33997,,
1990,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,938,,
1990,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,545,,
1990,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,393,,
1990,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),10021,,
1990,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),2852,,
1990,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),7169,,
1990,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,3929,,
1990,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1289,,
1990,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2640,,
1990,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",1519,,
1990,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",766,,
1990,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",753,,
1990,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,748,,
1990,Occurrence,Gender,Female,PAR,Parkinson's disease,284,,
1990,Occurrence,Gender,Male,PAR,Parkinson's disease,464,,
1990,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,9730,,
1990,Occurrence,Gender,Female,PNF,Influenza and pneumonia,5378,,
1990,Occurrence,Gender,Male,PNF,Influenza and pneumonia,4352,,
1990,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,15523,,
1990,Occurrence,Gender,Female,STK,Cerebrovascular diseases,9462,,
1990,Occurrence,Gender,Male,STK,Cerebrovascular diseases,6061,,
1990,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3769,,
1990,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),863,,
1990,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),2906,,
1990,Residence,Total Population,Total Population,ALL,All causes (total),213766,,
1990,Residence,Age,Under 1 year,ALL,All causes (total),4828,,
1990,Residence,Age,1-4 years,ALL,All causes (total),933,,
1990,Residence,Age,5-14 years,ALL,All causes (total),930,,
1990,Residence,Age,15-24 years,ALL,All causes (total),4729,,
1990,Residence,Age,25-34 years,ALL,All causes (total),8125,,
1990,Residence,Age,35-44 years,ALL,All causes (total),10835,,
1990,Residence,Age,45-54 years,ALL,All causes (total),13107,,
1990,Residence,Age,55-64 years,ALL,All causes (total),24437,,
1990,Residence,Age,65-74 years,ALL,All causes (total),45196,,
1990,Residence,Age,75-84 years,ALL,All causes (total),55890,,
1990,Residence,Age,85 years and over,ALL,All causes (total),44594,,
1990,Residence,Gender,Female,ALL,All causes (total),101030,,
1990,Residence,Gender,Male,ALL,All causes (total),112736,,
1990,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,1189,,
1990,Residence,Gender,Female,ALZ,Alzheimer's disease,775,,
1990,Residence,Gender,Male,ALZ,Alzheimer's disease,414,,
1990,Residence,Total Population,Total Population,CAN,Malignant neoplasms,48896,,
1990,Residence,Gender,Female,CAN,Malignant neoplasms,23578,,
1990,Residence,Gender,Male,CAN,Malignant neoplasms,25318,,
1990,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,9645,,
1990,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,4565,,
1990,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,5080,,
1990,Residence,Total Population,Total Population,DIA,Diabetes mellitus,3378,,
1990,Residence,Gender,Female,DIA,Diabetes mellitus,1911,,
1990,Residence,Gender,Male,DIA,Diabetes mellitus,1467,,
1990,Residence,Total Population,Total Population,HOM,Assault (homicide),3703,,
1990,Residence,Gender,Female,HOM,Assault (homicide),659,,
1990,Residence,Gender,Male,HOM,Assault (homicide),3044,,
1990,Residence,Total Population,Total Population,HTD,Diseases of heart,67425,,
1990,Residence,Gender,Female,HTD,Diseases of heart,33683,,
1990,Residence,Gender,Male,HTD,Diseases of heart,33742,,
1990,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,938,,
1990,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,546,,
1990,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,392,,
1990,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),9969,,
1990,Residence,Gender,Female,INJ,Accidents (unintentional injuries),2843,,
1990,Residence,Gender,Male,INJ,Accidents (unintentional injuries),7126,,
1990,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,3890,,
1990,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1277,,
1990,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2613,,
1990,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",1520,,
1990,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",761,,
1990,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",759,,
1990,Residence,Total Population,Total Population,PAR,Parkinson's disease,751,,
1990,Residence,Gender,Female,PAR,Parkinson's disease,284,,
1990,Residence,Gender,Male,PAR,Parkinson's disease,467,,
1990,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,9686,,
1990,Residence,Gender,Female,PNF,Influenza and pneumonia,5353,,
1990,Residence,Gender,Male,PNF,Influenza and pneumonia,4333,,
1990,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,15441,,
1990,Residence,Gender,Female,STK,Cerebrovascular diseases,9418,,
1990,Residence,Gender,Male,STK,Cerebrovascular diseases,6023,,
1990,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3735,,
1990,Residence,Gender,Female,SUI,Intentional self-harm (suicide),863,,
1990,Residence,Gender,Male,SUI,Intentional self-harm (suicide),2872,,
1991,Occurrence,Total Population,Total Population,ALL,All causes (total),216006,,
1991,Occurrence,Age,Under 1 year,ALL,All causes (total),4640,,
1991,Occurrence,Age,1-4 years,ALL,All causes (total),881,,
1991,Occurrence,Age,5-14 years,ALL,All causes (total),983,,
1991,Occurrence,Age,15-24 years,ALL,All causes (total),4777,,
1991,Occurrence,Age,25-34 years,ALL,All causes (total),7810,,
1991,Occurrence,Age,35-44 years,ALL,All causes (total),11422,,
1991,Occurrence,Age,45-54 years,ALL,All causes (total),13399,,
1991,Occurrence,Age,55-64 years,ALL,All causes (total),24047,,
1991,Occurrence,Age,65-74 years,ALL,All causes (total),45474,,
1991,Occurrence,Age,75-84 years,ALL,All causes (total),57036,,
1991,Occurrence,Age,85 years and over,ALL,All causes (total),45363,,
1991,Occurrence,Gender,Female,ALL,All causes (total),101829,,
1991,Occurrence,Gender,Male,ALL,All causes (total),114177,,
1991,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,1114,,
1991,Occurrence,Gender,Female,ALZ,Alzheimer's disease,681,,
1991,Occurrence,Gender,Male,ALZ,Alzheimer's disease,433,,
1991,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,50345,,
1991,Occurrence,Gender,Female,CAN,Malignant neoplasms,24485,,
1991,Occurrence,Gender,Male,CAN,Malignant neoplasms,25860,,
1991,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,9746,,
1991,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,4783,,
1991,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,4963,,
1991,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,3321,,
1991,Occurrence,Gender,Female,DIA,Diabetes mellitus,1810,,
1991,Occurrence,Gender,Male,DIA,Diabetes mellitus,1511,,
1991,Occurrence,Total Population,Total Population,HOM,Assault (homicide),4109,,
1991,Occurrence,Gender,Female,HOM,Assault (homicide),743,,
1991,Occurrence,Gender,Male,HOM,Assault (homicide),3366,,
1991,Occurrence,Total Population,Total Population,HTD,Diseases of heart,67860,,
1991,Occurrence,Gender,Female,HTD,Diseases of heart,33786,,
1991,Occurrence,Gender,Male,HTD,Diseases of heart,34074,,
1991,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,992,,
1991,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,594,,
1991,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,398,,
1991,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),9377,,
1991,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),2700,,
1991,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),6677,,
1991,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,3762,,
1991,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1314,,
1991,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2448,,
1991,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",1466,,
1991,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",727,,
1991,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",739,,
1991,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,723,,
1991,Occurrence,Gender,Female,PAR,Parkinson's disease,262,,
1991,Occurrence,Gender,Male,PAR,Parkinson's disease,461,,
1991,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,9796,,
1991,Occurrence,Gender,Female,PNF,Influenza and pneumonia,5297,,
1991,Occurrence,Gender,Male,PNF,Influenza and pneumonia,4499,,
1991,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,15427,,
1991,Occurrence,Gender,Female,STK,Cerebrovascular diseases,9226,,
1991,Occurrence,Gender,Male,STK,Cerebrovascular diseases,6201,,
1991,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3803,,
1991,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),849,,
1991,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),2954,,
1991,Residence,Total Population,Total Population,ALL,All causes (total),214220,,
1991,Residence,Age,Under 1 year,ALL,All causes (total),4596,,
1991,Residence,Age,1-4 years,ALL,All causes (total),872,,
1991,Residence,Age,5-14 years,ALL,All causes (total),970,,
1991,Residence,Age,15-24 years,ALL,All causes (total),4712,,
1991,Residence,Age,25-34 years,ALL,All causes (total),7726,,
1991,Residence,Age,35-44 years,ALL,All causes (total),11317,,
1991,Residence,Age,45-54 years,ALL,All causes (total),13251,,
1991,Residence,Age,55-64 years,ALL,All causes (total),23796,,
1991,Residence,Age,65-74 years,ALL,All causes (total),45031,,
1991,Residence,Age,75-84 years,ALL,All causes (total),56654,,
1991,Residence,Age,85 years and over,ALL,All causes (total),45115,,
1991,Residence,Gender,Female,ALL,All causes (total),101113,,
1991,Residence,Gender,Male,ALL,All causes (total),113107,,
1991,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,1116,,
1991,Residence,Gender,Female,ALZ,Alzheimer's disease,685,,
1991,Residence,Gender,Male,ALZ,Alzheimer's disease,431,,
1991,Residence,Total Population,Total Population,CAN,Malignant neoplasms,50001,,
1991,Residence,Gender,Female,CAN,Malignant neoplasms,24315,,
1991,Residence,Gender,Male,CAN,Malignant neoplasms,25686,,
1991,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,9703,,
1991,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,4761,,
1991,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,4942,,
1991,Residence,Total Population,Total Population,DIA,Diabetes mellitus,3308,,
1991,Residence,Gender,Female,DIA,Diabetes mellitus,1804,,
1991,Residence,Gender,Male,DIA,Diabetes mellitus,1504,,
1991,Residence,Total Population,Total Population,HOM,Assault (homicide),4071,,
1991,Residence,Gender,Female,HOM,Assault (homicide),735,,
1991,Residence,Gender,Male,HOM,Assault (homicide),3336,,
1991,Residence,Total Population,Total Population,HTD,Diseases of heart,67140,,
1991,Residence,Gender,Female,HTD,Diseases of heart,33469,,
1991,Residence,Gender,Male,HTD,Diseases of heart,33671,,
1991,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,983,,
1991,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,590,,
1991,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,393,,
1991,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),9234,,
1991,Residence,Gender,Female,INJ,Accidents (unintentional injuries),2690,,
1991,Residence,Gender,Male,INJ,Accidents (unintentional injuries),6544,,
1991,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,3728,,
1991,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1304,,
1991,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2424,,
1991,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",1458,,
1991,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",721,,
1991,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",737,,
1991,Residence,Total Population,Total Population,PAR,Parkinson's disease,721,,
1991,Residence,Gender,Female,PAR,Parkinson's disease,262,,
1991,Residence,Gender,Male,PAR,Parkinson's disease,459,,
1991,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,9725,,
1991,Residence,Gender,Female,PNF,Influenza and pneumonia,5261,,
1991,Residence,Gender,Male,PNF,Influenza and pneumonia,4464,,
1991,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,15321,,
1991,Residence,Gender,Female,STK,Cerebrovascular diseases,9169,,
1991,Residence,Gender,Male,STK,Cerebrovascular diseases,6152,,
1991,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3765,,
1991,Residence,Gender,Female,SUI,Intentional self-harm (suicide),846,,
1991,Residence,Gender,Male,SUI,Intentional self-harm (suicide),2919,,
1992,Occurrence,Total Population,Total Population,ALL,All causes (total),216379,,
1992,Occurrence,Age,Under 1 year,ALL,All causes (total),4194,,
1992,Occurrence,Age,1-4 years,ALL,All causes (total),858,,
1992,Occurrence,Age,5-14 years,ALL,All causes (total),916,,
1992,Occurrence,Age,15-24 years,ALL,All causes (total),4540,,
1992,Occurrence,Age,25-34 years,ALL,All causes (total),7863,,
1992,Occurrence,Age,35-44 years,ALL,All causes (total),11875,,
1992,Occurrence,Age,45-54 years,ALL,All causes (total),13797,,
1992,Occurrence,Age,55-64 years,ALL,All causes (total),23481,,
1992,Occurrence,Age,65-74 years,ALL,All causes (total),45426,,
1992,Occurrence,Age,75-84 years,ALL,All causes (total),57415,,
1992,Occurrence,Age,85 years and over,ALL,All causes (total),45885,,
1992,Occurrence,Gender,Female,ALL,All causes (total),102038,,
1992,Occurrence,Gender,Male,ALL,All causes (total),114341,,
1992,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,1184,,
1992,Occurrence,Gender,Female,ALZ,Alzheimer's disease,763,,
1992,Occurrence,Gender,Male,ALZ,Alzheimer's disease,421,,
1992,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,50277,,
1992,Occurrence,Gender,Female,CAN,Malignant neoplasms,24425,,
1992,Occurrence,Gender,Male,CAN,Malignant neoplasms,25852,,
1992,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,10125,,
1992,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,4923,,
1992,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,5202,,
1992,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,3570,,
1992,Occurrence,Gender,Female,DIA,Diabetes mellitus,1955,,
1992,Occurrence,Gender,Male,DIA,Diabetes mellitus,1615,,
1992,Occurrence,Total Population,Total Population,HOM,Assault (homicide),4131,,
1992,Occurrence,Gender,Female,HOM,Assault (homicide),694,,
1992,Occurrence,Gender,Male,HOM,Assault (homicide),3437,,
1992,Occurrence,Total Population,Total Population,HTD,Diseases of heart,67299,,
1992,Occurrence,Gender,Female,HTD,Diseases of heart,33611,,
1992,Occurrence,Gender,Male,HTD,Diseases of heart,33688,,
1992,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,1095,,
1992,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,651,,
1992,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,444,,
1992,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),9219,,
1992,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),2640,,
1992,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),6579,,
1992,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,3761,,
1992,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1223,,
1992,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2538,,
1992,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",1473,,
1992,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",761,,
1992,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",712,,
1992,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,782,,
1992,Occurrence,Gender,Female,PAR,Parkinson's disease,300,,
1992,Occurrence,Gender,Male,PAR,Parkinson's disease,482,,
1992,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,9866,,
1992,Occurrence,Gender,Female,PNF,Influenza and pneumonia,5319,,
1992,Occurrence,Gender,Male,PNF,Influenza and pneumonia,4547,,
1992,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,15204,,
1992,Occurrence,Gender,Female,STK,Cerebrovascular diseases,9144,,
1992,Occurrence,Gender,Male,STK,Cerebrovascular diseases,6060,,
1992,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3740,,
1992,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),902,,
1992,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),2838,,
1992,Residence,Total Population,Total Population,ALL,All causes (total),214586,,
1992,Residence,Age,Under 1 year,ALL,All causes (total),4174,,
1992,Residence,Age,1-4 years,ALL,All causes (total),850,,
1992,Residence,Age,5-14 years,ALL,All causes (total),900,,
1992,Residence,Age,15-24 years,ALL,All causes (total),4456,,
1992,Residence,Age,25-34 years,ALL,All causes (total),7735,,
1992,Residence,Age,35-44 years,ALL,All causes (total),11761,,
1992,Residence,Age,45-54 years,ALL,All causes (total),13684,,
1992,Residence,Age,55-64 years,ALL,All causes (total),23235,,
1992,Residence,Age,65-74 years,ALL,All causes (total),45005,,
1992,Residence,Age,75-84 years,ALL,All causes (total),56970,,
1992,Residence,Age,85 years and over,ALL,All causes (total),45688,,
1992,Residence,Gender,Female,ALL,All causes (total),101313,,
1992,Residence,Gender,Male,ALL,All causes (total),113273,,
1992,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,1185,,
1992,Residence,Gender,Female,ALZ,Alzheimer's disease,763,,
1992,Residence,Gender,Male,ALZ,Alzheimer's disease,422,,
1992,Residence,Total Population,Total Population,CAN,Malignant neoplasms,49903,,
1992,Residence,Gender,Female,CAN,Malignant neoplasms,24241,,
1992,Residence,Gender,Male,CAN,Malignant neoplasms,25662,,
1992,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,10040,,
1992,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,4898,,
1992,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,5142,,
1992,Residence,Total Population,Total Population,DIA,Diabetes mellitus,3559,,
1992,Residence,Gender,Female,DIA,Diabetes mellitus,1951,,
1992,Residence,Gender,Male,DIA,Diabetes mellitus,1608,,
1992,Residence,Total Population,Total Population,HOM,Assault (homicide),4092,,
1992,Residence,Gender,Female,HOM,Assault (homicide),681,,
1992,Residence,Gender,Male,HOM,Assault (homicide),3411,,
1992,Residence,Total Population,Total Population,HTD,Diseases of heart,66668,,
1992,Residence,Gender,Female,HTD,Diseases of heart,33348,,
1992,Residence,Gender,Male,HTD,Diseases of heart,33320,,
1992,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,1086,,
1992,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,645,,
1992,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,441,,
1992,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),9042,,
1992,Residence,Gender,Female,INJ,Accidents (unintentional injuries),2615,,
1992,Residence,Gender,Male,INJ,Accidents (unintentional injuries),6427,,
1992,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,3737,,
1992,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1220,,
1992,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2517,,
