"Year","Month","Geography_Type","Strata","Strata_Name","Cause","Cause_Desc","Count","Annotation_Code","Annotation_Desc"
1992,09,Residence,Age,35-44 years,ALL,All causes (total),997,,
1992,09,Residence,Age,45-54 years,ALL,All causes (total),1125,,
1992,09,Residence,Age,55-64 years,ALL,All causes (total),1820,,
1992,09,Residence,Age,65-74 years,ALL,All causes (total),3485,,
1992,09,Residence,Age,75-84 years,ALL,All causes (total),4378,,
1992,09,Residence,Age,85 years and over,ALL,All causes (total),3360,,
1992,09,Residence,Gender,Female,ALL,All causes (total),7828,,
1992,09,Residence,Gender,Male,ALL,All causes (total),8823,,
1992,09,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,74,,
1992,09,Residence,Gender,Female,ALZ,Alzheimer's disease,46,,
1992,09,Residence,Gender,Male,ALZ,Alzheimer's disease,28,,
1992,09,Residence,Total Population,Total Population,CAN,Malignant neoplasms,4194,,
1992,09,Residence,Gender,Female,CAN,Malignant neoplasms,2067,,
1992,09,Residence,Gender,Male,CAN,Malignant neoplasms,2127,,
1992,09,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,680,,
1992,09,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,323,,
1992,09,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,357,,
1992,09,Residence,Total Population,Total Population,DIA,Diabetes mellitus,246,,
1992,09,Residence,Gender,Female,DIA,Diabetes mellitus,120,,
1992,09,Residence,Gender,Male,DIA,Diabetes mellitus,126,,
1992,09,Residence,Total Population,Total Population,HOM,Assault (homicide),353,,
1992,09,Residence,Gender,Female,HOM,Assault (homicide),70,,
1992,09,Residence,Gender,Male,HOM,Assault (homicide),283,,
1992,09,Residence,Total Population,Total Population,HTD,Diseases of heart,4990,,
1992,09,Residence,Gender,Female,HTD,Diseases of heart,2526,,
1992,09,Residence,Gender,Male,HTD,Diseases of heart,2464,,
1992,09,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,87,,
1992,09,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,50,,
1992,09,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,37,,
1992,09,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),766,,
1992,09,Residence,Gender,Female,INJ,Accidents (unintentional injuries),230,,
1992,09,Residence,Gender,Male,INJ,Accidents (unintentional injuries),536,,
1992,09,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,278,,
1992,09,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,90,,
1992,09,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,188,,
1992,09,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",126,,
1992,09,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",63,,
1992,09,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",63,,
1992,09,Residence,Total Population,Total Population,PAR,Parkinson's disease,67,,
1992,09,Residence,Gender,Female,PAR,Parkinson's disease,31,,
1992,09,Residence,Gender,Male,PAR,Parkinson's disease,36,,
1992,09,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,630,,
1992,09,Residence,Gender,Female,PNF,Influenza and pneumonia,334,,
1992,09,Residence,Gender,Male,PNF,Influenza and pneumonia,296,,
1992,09,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,1155,,
1992,09,Residence,Gender,Female,STK,Cerebrovascular diseases,684,,
1992,09,Residence,Gender,Male,STK,Cerebrovascular diseases,471,,
1992,09,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),295,,
1992,09,Residence,Gender,Female,SUI,Intentional self-harm (suicide),75,,
1992,09,Residence,Gender,Male,SUI,Intentional self-harm (suicide),220,,
1992,10,Occurrence,Total Population,Total Population,ALL,All causes (total),17179,,
1992,10,Occurrence,Age,Under 1 year,ALL,All causes (total),339,,
1992,10,Occurrence,Age,1-4 years,ALL,All causes (total),76,,
1992,10,Occurrence,Age,5-14 years,ALL,All causes (total),78,,
1992,10,Occurrence,Age,15-24 years,ALL,All causes (total),387,,
1992,10,Occurrence,Age,25-34 years,ALL,All causes (total),626,,
1992,10,Occurrence,Age,35-44 years,ALL,All causes (total),1009,,
1992,10,Occurrence,Age,45-54 years,ALL,All causes (total),1122,,
1992,10,Occurrence,Age,55-64 years,ALL,All causes (total),1823,,
1992,10,Occurrence,Age,65-74 years,ALL,All causes (total),3678,,
1992,10,Occurrence,Age,75-84 years,ALL,All causes (total),4495,,
1992,10,Occurrence,Age,85 years and over,ALL,All causes (total),3543,,
1992,10,Occurrence,Gender,Female,ALL,All causes (total),8094,,
1992,10,Occurrence,Gender,Male,ALL,All causes (total),9085,,
1992,10,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,87,,
1992,10,Occurrence,Gender,Female,ALZ,Alzheimer's disease,51,,
1992,10,Occurrence,Gender,Male,ALZ,Alzheimer's disease,36,,
1992,10,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,4230,,
1992,10,Occurrence,Gender,Female,CAN,Malignant neoplasms,2055,,
1992,10,Occurrence,Gender,Male,CAN,Malignant neoplasms,2175,,
1992,10,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,768,,
1992,10,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,370,,
1992,10,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,398,,
1992,10,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,283,,
1992,10,Occurrence,Gender,Female,DIA,Diabetes mellitus,153,,
1992,10,Occurrence,Gender,Male,DIA,Diabetes mellitus,130,,
1992,10,Occurrence,Total Population,Total Population,HOM,Assault (homicide),343,,
1992,10,Occurrence,Gender,Female,HOM,Assault (homicide),55,,
1992,10,Occurrence,Gender,Male,HOM,Assault (homicide),288,,
1992,10,Occurrence,Total Population,Total Population,HTD,Diseases of heart,5167,,
1992,10,Occurrence,Gender,Female,HTD,Diseases of heart,2573,,
1992,10,Occurrence,Gender,Male,HTD,Diseases of heart,2594,,
1992,10,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,84,,
1992,10,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,53,,
1992,10,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,31,,
1992,10,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),784,,
1992,10,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),232,,
1992,10,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),552,,
1992,10,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,305,,
1992,10,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,107,,
1992,10,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,198,,
1992,10,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",108,,
1992,10,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",55,,
1992,10,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",53,,
1992,10,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,43,,
1992,10,Occurrence,Gender,Female,PAR,Parkinson's disease,16,,
1992,10,Occurrence,Gender,Male,PAR,Parkinson's disease,27,,
1992,10,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,653,,
1992,10,Occurrence,Gender,Female,PNF,Influenza and pneumonia,345,,
1992,10,Occurrence,Gender,Male,PNF,Influenza and pneumonia,308,,
1992,10,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,1172,,
1992,10,Occurrence,Gender,Female,STK,Cerebrovascular diseases,740,,
1992,10,Occurrence,Gender,Male,STK,Cerebrovascular diseases,432,,
1992,10,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),281,,
1992,10,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),66,,
1992,10,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),215,,
1992,10,Residence,Total Population,Total Population,ALL,All causes (total),17041,,
1992,10,Residence,Age,Under 1 year,ALL,All causes (total),339,,
1992,10,Residence,Age,1-4 years,ALL,All causes (total),75,,
1992,10,Residence,Age,5-14 years,ALL,All causes (total),76,,
1992,10,Residence,Age,15-24 years,ALL,All causes (total),382,,
1992,10,Residence,Age,25-34 years,ALL,All causes (total),615,,
1992,10,Residence,Age,35-44 years,ALL,All causes (total),994,,
1992,10,Residence,Age,45-54 years,ALL,All causes (total),1112,,
1992,10,Residence,Age,55-64 years,ALL,All causes (total),1794,,
1992,10,Residence,Age,65-74 years,ALL,All causes (total),3646,,
1992,10,Residence,Age,75-84 years,ALL,All causes (total),4474,,
1992,10,Residence,Age,85 years and over,ALL,All causes (total),3531,,
1992,10,Residence,Gender,Female,ALL,All causes (total),8026,,
1992,10,Residence,Gender,Male,ALL,All causes (total),9015,,
1992,10,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,88,,
1992,10,Residence,Gender,Female,ALZ,Alzheimer's disease,52,,
1992,10,Residence,Gender,Male,ALZ,Alzheimer's disease,36,,
1992,10,Residence,Total Population,Total Population,CAN,Malignant neoplasms,4199,,
1992,10,Residence,Gender,Female,CAN,Malignant neoplasms,2041,,
1992,10,Residence,Gender,Male,CAN,Malignant neoplasms,2158,,
1992,10,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,760,,
1992,10,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,369,,
1992,10,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,391,,
1992,10,Residence,Total Population,Total Population,DIA,Diabetes mellitus,284,,
1992,10,Residence,Gender,Female,DIA,Diabetes mellitus,153,,
1992,10,Residence,Gender,Male,DIA,Diabetes mellitus,131,,
1992,10,Residence,Total Population,Total Population,HOM,Assault (homicide),340,,
1992,10,Residence,Gender,Female,HOM,Assault (homicide),55,,
1992,10,Residence,Gender,Male,HOM,Assault (homicide),285,,
1992,10,Residence,Total Population,Total Population,HTD,Diseases of heart,5109,,
1992,10,Residence,Gender,Female,HTD,Diseases of heart,2541,,
1992,10,Residence,Gender,Male,HTD,Diseases of heart,2568,,
1992,10,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,85,,
1992,10,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,53,,
1992,10,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,32,,
1992,10,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),766,,
1992,10,Residence,Gender,Female,INJ,Accidents (unintentional injuries),228,,
1992,10,Residence,Gender,Male,INJ,Accidents (unintentional injuries),538,,
1992,10,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,304,,
1992,10,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,107,,
1992,10,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,197,,
1992,10,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",108,,
1992,10,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",55,,
1992,10,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",53,,
1992,10,Residence,Total Population,Total Population,PAR,Parkinson's disease,43,,
1992,10,Residence,Gender,Female,PAR,Parkinson's disease,16,,
1992,10,Residence,Gender,Male,PAR,Parkinson's disease,27,,
1992,10,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,652,,
1992,10,Residence,Gender,Female,PNF,Influenza and pneumonia,344,,
1992,10,Residence,Gender,Male,PNF,Influenza and pneumonia,308,,
1992,10,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,1161,,
1992,10,Residence,Gender,Female,STK,Cerebrovascular diseases,731,,
1992,10,Residence,Gender,Male,STK,Cerebrovascular diseases,430,,
1992,10,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),281,,
1992,10,Residence,Gender,Female,SUI,Intentional self-harm (suicide),65,,
1992,10,Residence,Gender,Male,SUI,Intentional self-harm (suicide),216,,
1992,11,Occurrence,Total Population,Total Population,ALL,All causes (total),17738,,
1992,11,Occurrence,Age,Under 1 year,ALL,All causes (total),314,,
1992,11,Occurrence,Age,1-4 years,ALL,All causes (total),69,,
1992,11,Occurrence,Age,5-14 years,ALL,All causes (total),77,,
1992,11,Occurrence,Age,15-24 years,ALL,All causes (total),386,,
1992,11,Occurrence,Age,25-34 years,ALL,All causes (total),688,,
1992,11,Occurrence,Age,35-44 years,ALL,All causes (total),1020,,
1992,11,Occurrence,Age,45-54 years,ALL,All causes (total),1200,,
1992,11,Occurrence,Age,55-64 years,ALL,All causes (total),1915,,
1992,11,Occurrence,Age,65-74 years,ALL,All causes (total),3647,,
1992,11,Occurrence,Age,75-84 years,ALL,All causes (total),4655,,
1992,11,Occurrence,Age,85 years and over,ALL,All causes (total),3763,,
1992,11,Occurrence,Gender,Female,ALL,All causes (total),8244,,
1992,11,Occurrence,Gender,Male,ALL,All causes (total),9494,,
1992,11,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,83,,
1992,11,Occurrence,Gender,Female,ALZ,Alzheimer's disease,49,,
1992,11,Occurrence,Gender,Male,ALZ,Alzheimer's disease,34,,
1992,11,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,4080,,
1992,11,Occurrence,Gender,Female,CAN,Malignant neoplasms,1920,,
1992,11,Occurrence,Gender,Male,CAN,Malignant neoplasms,2160,,
1992,11,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,792,,
1992,11,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,393,,
1992,11,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,399,,
1992,11,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,314,,
1992,11,Occurrence,Gender,Female,DIA,Diabetes mellitus,169,,
1992,11,Occurrence,Gender,Male,DIA,Diabetes mellitus,145,,
1992,11,Occurrence,Total Population,Total Population,HOM,Assault (homicide),358,,
1992,11,Occurrence,Gender,Female,HOM,Assault (homicide),52,,
1992,11,Occurrence,Gender,Male,HOM,Assault (homicide),306,,
1992,11,Occurrence,Total Population,Total Population,HTD,Diseases of heart,5587,,
1992,11,Occurrence,Gender,Female,HTD,Diseases of heart,2777,,
1992,11,Occurrence,Gender,Male,HTD,Diseases of heart,2810,,
1992,11,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,95,,
1992,11,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,41,,
1992,11,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,54,,
1992,11,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),741,,
1992,11,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),214,,
1992,11,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),527,,
1992,11,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,339,,
1992,11,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,106,,
1992,11,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,233,,
1992,11,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",99,,
1992,11,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",53,,
1992,11,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",46,,
1992,11,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,70,,
1992,11,Occurrence,Gender,Female,PAR,Parkinson's disease,24,,
1992,11,Occurrence,Gender,Male,PAR,Parkinson's disease,46,,
1992,11,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,695,,
1992,11,Occurrence,Gender,Female,PNF,Influenza and pneumonia,374,,
1992,11,Occurrence,Gender,Male,PNF,Influenza and pneumonia,321,,
1992,11,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,1205,,
1992,11,Occurrence,Gender,Female,STK,Cerebrovascular diseases,750,,
1992,11,Occurrence,Gender,Male,STK,Cerebrovascular diseases,455,,
1992,11,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),309,,
1992,11,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),77,,
1992,11,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),232,,
1992,11,Residence,Total Population,Total Population,ALL,All causes (total),17589,,
1992,11,Residence,Age,Under 1 year,ALL,All causes (total),313,,
1992,11,Residence,Age,1-4 years,ALL,All causes (total),68,,
1992,11,Residence,Age,5-14 years,ALL,All causes (total),78,,
1992,11,Residence,Age,15-24 years,ALL,All causes (total),385,,
1992,11,Residence,Age,25-34 years,ALL,All causes (total),667,,
1992,11,Residence,Age,35-44 years,ALL,All causes (total),1013,,
1992,11,Residence,Age,45-54 years,ALL,All causes (total),1204,,
1992,11,Residence,Age,55-64 years,ALL,All causes (total),1896,,
1992,11,Residence,Age,65-74 years,ALL,All causes (total),3601,,
1992,11,Residence,Age,75-84 years,ALL,All causes (total),4612,,
1992,11,Residence,Age,85 years and over,ALL,All causes (total),3748,,
1992,11,Residence,Gender,Female,ALL,All causes (total),8174,,
1992,11,Residence,Gender,Male,ALL,All causes (total),9415,,
1992,11,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,83,,
1992,11,Residence,Gender,Female,ALZ,Alzheimer's disease,49,,
1992,11,Residence,Gender,Male,ALZ,Alzheimer's disease,34,,
1992,11,Residence,Total Population,Total Population,CAN,Malignant neoplasms,4046,,
1992,11,Residence,Gender,Female,CAN,Malignant neoplasms,1911,,
1992,11,Residence,Gender,Male,CAN,Malignant neoplasms,2135,,
1992,11,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,783,,
1992,11,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,388,,
1992,11,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,395,,
1992,11,Residence,Total Population,Total Population,DIA,Diabetes mellitus,313,,
1992,11,Residence,Gender,Female,DIA,Diabetes mellitus,169,,
1992,11,Residence,Gender,Male,DIA,Diabetes mellitus,144,,
1992,11,Residence,Total Population,Total Population,HOM,Assault (homicide),355,,
1992,11,Residence,Gender,Female,HOM,Assault (homicide),51,,
1992,11,Residence,Gender,Male,HOM,Assault (homicide),304,,
1992,11,Residence,Total Population,Total Population,HTD,Diseases of heart,5550,,
1992,11,Residence,Gender,Female,HTD,Diseases of heart,2755,,
1992,11,Residence,Gender,Male,HTD,Diseases of heart,2795,,
1992,11,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,93,,
1992,11,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,40,,
1992,11,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,53,,
1992,11,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),739,,
1992,11,Residence,Gender,Female,INJ,Accidents (unintentional injuries),214,,
1992,11,Residence,Gender,Male,INJ,Accidents (unintentional injuries),525,,
1992,11,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,339,,
1992,11,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,105,,
1992,11,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,234,,
1992,11,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",99,,
1992,11,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",52,,
1992,11,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",47,,
1992,11,Residence,Total Population,Total Population,PAR,Parkinson's disease,69,,
1992,11,Residence,Gender,Female,PAR,Parkinson's disease,24,,
1992,11,Residence,Gender,Male,PAR,Parkinson's disease,45,,
1992,11,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,693,,
1992,11,Residence,Gender,Female,PNF,Influenza and pneumonia,371,,
1992,11,Residence,Gender,Male,PNF,Influenza and pneumonia,322,,
1992,11,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,1195,,
1992,11,Residence,Gender,Female,STK,Cerebrovascular diseases,743,,
1992,11,Residence,Gender,Male,STK,Cerebrovascular diseases,452,,
1992,11,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),302,,
1992,11,Residence,Gender,Female,SUI,Intentional self-harm (suicide),77,,
1992,11,Residence,Gender,Male,SUI,Intentional self-harm (suicide),225,,
1992,12,Occurrence,Total Population,Total Population,ALL,All causes (total),20008,,
1992,12,Occurrence,Age,Under 1 year,ALL,All causes (total),376,,
1992,12,Occurrence,Age,1-4 years,ALL,All causes (total),69,,
1992,12,Occurrence,Age,5-14 years,ALL,All causes (total),73,,
1992,12,Occurrence,Age,15-24 years,ALL,All causes (total),349,,
1992,12,Occurrence,Age,25-34 years,ALL,All causes (total),634,,
1992,12,Occurrence,Age,35-44 years,ALL,All causes (total),1099,,
1992,12,Occurrence,Age,45-54 years,ALL,All causes (total),1221,,
1992,12,Occurrence,Age,55-64 years,ALL,All causes (total),2167,,
1992,12,Occurrence,Age,65-74 years,ALL,All causes (total),4192,,
1992,12,Occurrence,Age,75-84 years,ALL,All causes (total),5372,,
1992,12,Occurrence,Age,85 years and over,ALL,All causes (total),4446,,
1992,12,Occurrence,Gender,Female,ALL,All causes (total),9416,,
1992,12,Occurrence,Gender,Male,ALL,All causes (total),10592,,
1992,12,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,107,,
1992,12,Occurrence,Gender,Female,ALZ,Alzheimer's disease,72,,
1992,12,Occurrence,Gender,Male,ALZ,Alzheimer's disease,35,,
1992,12,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,4420,,
1992,12,Occurrence,Gender,Female,CAN,Malignant neoplasms,2144,,
1992,12,Occurrence,Gender,Male,CAN,Malignant neoplasms,2276,,
1992,12,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,923,,
1992,12,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,450,,
1992,12,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,473,,
1992,12,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,332,,
1992,12,Occurrence,Gender,Female,DIA,Diabetes mellitus,184,,
1992,12,Occurrence,Gender,Male,DIA,Diabetes mellitus,148,,
1992,12,Occurrence,Total Population,Total Population,HOM,Assault (homicide),321,,
1992,12,Occurrence,Gender,Female,HOM,Assault (homicide),53,,
1992,12,Occurrence,Gender,Male,HOM,Assault (homicide),268,,
1992,12,Occurrence,Total Population,Total Population,HTD,Diseases of heart,6474,,
1992,12,Occurrence,Gender,Female,HTD,Diseases of heart,3206,,
1992,12,Occurrence,Gender,Male,HTD,Diseases of heart,3268,,
1992,12,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,117,,
1992,12,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,60,,
1992,12,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,57,,
1992,12,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),757,,
1992,12,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),223,,
1992,12,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),534,,
1992,12,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,348,,
1992,12,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,103,,
1992,12,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,245,,
1992,12,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",108,,
1992,12,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",60,,
1992,12,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",48,,
1992,12,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,74,,
1992,12,Occurrence,Gender,Female,PAR,Parkinson's disease,25,,
1992,12,Occurrence,Gender,Male,PAR,Parkinson's disease,49,,
1992,12,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,995,,
1992,12,Occurrence,Gender,Female,PNF,Influenza and pneumonia,524,,
1992,12,Occurrence,Gender,Male,PNF,Influenza and pneumonia,471,,
1992,12,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,1486,,
1992,12,Occurrence,Gender,Female,STK,Cerebrovascular diseases,885,,
1992,12,Occurrence,Gender,Male,STK,Cerebrovascular diseases,601,,
1992,12,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),280,,
1992,12,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),59,,
1992,12,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),221,,
1992,12,Residence,Total Population,Total Population,ALL,All causes (total),19802,,
1992,12,Residence,Age,Under 1 year,ALL,All causes (total),373,,
1992,12,Residence,Age,1-4 years,ALL,All causes (total),70,,
1992,12,Residence,Age,5-14 years,ALL,All causes (total),74,,
1992,12,Residence,Age,15-24 years,ALL,All causes (total),343,,
1992,12,Residence,Age,25-34 years,ALL,All causes (total),620,,
1992,12,Residence,Age,35-44 years,ALL,All causes (total),1090,,
1992,12,Residence,Age,45-54 years,ALL,All causes (total),1207,,
1992,12,Residence,Age,55-64 years,ALL,All causes (total),2135,,
1992,12,Residence,Age,65-74 years,ALL,All causes (total),4145,,
1992,12,Residence,Age,75-84 years,ALL,All causes (total),5311,,
1992,12,Residence,Age,85 years and over,ALL,All causes (total),4424,,
1992,12,Residence,Gender,Female,ALL,All causes (total),9317,,
1992,12,Residence,Gender,Male,ALL,All causes (total),10485,,
1992,12,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,107,,
1992,12,Residence,Gender,Female,ALZ,Alzheimer's disease,72,,
1992,12,Residence,Gender,Male,ALZ,Alzheimer's disease,35,,
1992,12,Residence,Total Population,Total Population,CAN,Malignant neoplasms,4383,,
1992,12,Residence,Gender,Female,CAN,Malignant neoplasms,2123,,
1992,12,Residence,Gender,Male,CAN,Malignant neoplasms,2260,,
1992,12,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,922,,
1992,12,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,449,,
1992,12,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,473,,
1992,12,Residence,Total Population,Total Population,DIA,Diabetes mellitus,327,,
1992,12,Residence,Gender,Female,DIA,Diabetes mellitus,180,,
1992,12,Residence,Gender,Male,DIA,Diabetes mellitus,147,,
1992,12,Residence,Total Population,Total Population,HOM,Assault (homicide),317,,
1992,12,Residence,Gender,Female,HOM,Assault (homicide),53,,
1992,12,Residence,Gender,Male,HOM,Assault (homicide),264,,
1992,12,Residence,Total Population,Total Population,HTD,Diseases of heart,6392,,
1992,12,Residence,Gender,Female,HTD,Diseases of heart,3169,,
1992,12,Residence,Gender,Male,HTD,Diseases of heart,3223,,
1992,12,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,116,,
1992,12,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,60,,
1992,12,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,56,,
1992,12,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),741,,
1992,12,Residence,Gender,Female,INJ,Accidents (unintentional injuries),217,,
1992,12,Residence,Gender,Male,INJ,Accidents (unintentional injuries),524,,
1992,12,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,343,,
1992,12,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,101,,
1992,12,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,242,,
1992,12,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",109,,
1992,12,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",61,,
