"Year","Geography_Type","Strata","Strata_Name","Cause","Cause_Desc","ICD_Revision","Count","Annotation_Code","Annotation_Desc","Data_Revision_Date"
2021,Residence,Race-Ethnicity,Other/Unknown,DIA,Diabetes mellitus,ICD-10,77,,,01/16/2025
2021,Residence,Total Population,Total Population,HOM,Assault (homicide),ICD-10,2497,,,01/16/2025
2021,Residence,Gender,Female,HOM,Assault (homicide),ICD-10,383,,,01/16/2025
2021,Residence,Gender,Male,HOM,Assault (homicide),ICD-10,2114,,,01/16/2025
2021,Residence,Race-Ethnicity,American Indian/Alaska Native,HOM,Assault (homicide),ICD-10,,2,Cell suppressed for complementary cell,01/16/2025
2021,Residence,Race-Ethnicity,Asian,HOM,Assault (homicide),ICD-10,78,,,01/16/2025
2021,Residence,Race-Ethnicity,Black,HOM,Assault (homicide),ICD-10,670,,,01/16/2025
2021,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HOM,Assault (homicide),ICD-10,17,,,01/16/2025
2021,Residence,Race-Ethnicity,Hispanic,HOM,Assault (homicide),ICD-10,1229,,,01/16/2025
2021,Residence,Race-Ethnicity,Multi-Race,HOM,Assault (homicide),ICD-10,61,,,01/16/2025
2021,Residence,Race-Ethnicity,White,HOM,Assault (homicide),ICD-10,418,,,01/16/2025
2021,Residence,Race-Ethnicity,Other/Unknown,HOM,Assault (homicide),ICD-10,,1,Cell suppressed for small numbers,01/16/2025
2021,Residence,Total Population,Total Population,HTD,Diseases of heart,ICD-10,65533,,,01/16/2025
2021,Residence,Gender,Female,HTD,Diseases of heart,ICD-10,28667,,,01/16/2025
2021,Residence,Gender,Male,HTD,Diseases of heart,ICD-10,36866,,,01/16/2025
2021,Residence,Race-Ethnicity,American Indian/Alaska Native,HTD,Diseases of heart,ICD-10,351,,,01/16/2025
2021,Residence,Race-Ethnicity,Asian,HTD,Diseases of heart,ICD-10,6729,,,01/16/2025
2021,Residence,Race-Ethnicity,Black,HTD,Diseases of heart,ICD-10,5419,,,01/16/2025
2021,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HTD,Diseases of heart,ICD-10,319,,,01/16/2025
2021,Residence,Race-Ethnicity,Hispanic,HTD,Diseases of heart,ICD-10,12468,,,01/16/2025
2021,Residence,Race-Ethnicity,Multi-Race,HTD,Diseases of heart,ICD-10,595,,,01/16/2025
2021,Residence,Race-Ethnicity,White,HTD,Diseases of heart,ICD-10,39231,,,01/16/2025
2021,Residence,Race-Ethnicity,Other/Unknown,HTD,Diseases of heart,ICD-10,421,,,01/16/2025
2021,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,ICD-10,6502,,,01/16/2025
2021,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,ICD-10,3340,,,01/16/2025
2021,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,ICD-10,3160,,,01/16/2025
2021,Residence,Race-Ethnicity,American Indian/Alaska Native,HYP,Essential hypertension and hypertensive renal disease,ICD-10,26,,,01/16/2025
2021,Residence,Race-Ethnicity,Asian,HYP,Essential hypertension and hypertensive renal disease,ICD-10,963,,,01/16/2025
2021,Residence,Race-Ethnicity,Black,HYP,Essential hypertension and hypertensive renal disease,ICD-10,712,,,01/16/2025
2021,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HYP,Essential hypertension and hypertensive renal disease,ICD-10,30,,,01/16/2025
2021,Residence,Race-Ethnicity,Hispanic,HYP,Essential hypertension and hypertensive renal disease,ICD-10,1375,,,01/16/2025
2021,Residence,Race-Ethnicity,Multi-Race,HYP,Essential hypertension and hypertensive renal disease,ICD-10,67,,,01/16/2025
2021,Residence,Race-Ethnicity,White,HYP,Essential hypertension and hypertensive renal disease,ICD-10,3295,,,01/16/2025
2021,Residence,Race-Ethnicity,Other/Unknown,HYP,Essential hypertension and hypertensive renal disease,ICD-10,34,,,01/16/2025
2021,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),ICD-10,20893,,,01/16/2025
2021,Residence,Gender,Female,INJ,Accidents (unintentional injuries),ICD-10,5754,,,01/16/2025
2021,Residence,Gender,Male,INJ,Accidents (unintentional injuries),ICD-10,15139,,,01/16/2025
2021,Residence,Race-Ethnicity,American Indian/Alaska Native,INJ,Accidents (unintentional injuries),ICD-10,180,,,01/16/2025
2021,Residence,Race-Ethnicity,Asian,INJ,Accidents (unintentional injuries),ICD-10,1142,,,01/16/2025
2021,Residence,Race-Ethnicity,Black,INJ,Accidents (unintentional injuries),ICD-10,2134,,,01/16/2025
2021,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,INJ,Accidents (unintentional injuries),ICD-10,103,,,01/16/2025
2021,Residence,Race-Ethnicity,Hispanic,INJ,Accidents (unintentional injuries),ICD-10,6612,,,01/16/2025
2021,Residence,Race-Ethnicity,Multi-Race,INJ,Accidents (unintentional injuries),ICD-10,426,,,01/16/2025
2021,Residence,Race-Ethnicity,White,INJ,Accidents (unintentional injuries),ICD-10,10040,,,01/16/2025
2021,Residence,Race-Ethnicity,Other/Unknown,INJ,Accidents (unintentional injuries),ICD-10,256,,,01/16/2025
2021,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,ICD-10,7106,,,01/16/2025
2021,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,ICD-10,2581,,,01/16/2025
2021,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,ICD-10,4525,,,01/16/2025
2021,Residence,Race-Ethnicity,American Indian/Alaska Native,LIV,Chronic liver disease and cirrhosis,ICD-10,108,,,01/16/2025
2021,Residence,Race-Ethnicity,Asian,LIV,Chronic liver disease and cirrhosis,ICD-10,306,,,01/16/2025
2021,Residence,Race-Ethnicity,Black,LIV,Chronic liver disease and cirrhosis,ICD-10,365,,,01/16/2025
2021,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,LIV,Chronic liver disease and cirrhosis,ICD-10,18,,,01/16/2025
2021,Residence,Race-Ethnicity,Hispanic,LIV,Chronic liver disease and cirrhosis,ICD-10,2958,,,01/16/2025
2021,Residence,Race-Ethnicity,Multi-Race,LIV,Chronic liver disease and cirrhosis,ICD-10,82,,,01/16/2025
2021,Residence,Race-Ethnicity,White,LIV,Chronic liver disease and cirrhosis,ICD-10,3220,,,01/16/2025
2021,Residence,Race-Ethnicity,Other/Unknown,LIV,Chronic liver disease and cirrhosis,ICD-10,49,,,01/16/2025
2021,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,4702,,,01/16/2025
2021,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,2152,,,01/16/2025
2021,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,2550,,,01/16/2025
2021,Residence,Race-Ethnicity,American Indian/Alaska Native,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,32,,,01/16/2025
2021,Residence,Race-Ethnicity,Asian,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,633,,,01/16/2025
2021,Residence,Race-Ethnicity,Black,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,498,,,01/16/2025
2021,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,37,,,01/16/2025
2021,Residence,Race-Ethnicity,Hispanic,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,1368,,,01/16/2025
2021,Residence,Race-Ethnicity,Multi-Race,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,35,,,01/16/2025
2021,Residence,Race-Ethnicity,White,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,2074,,,01/16/2025
2021,Residence,Race-Ethnicity,Other/Unknown,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,25,,,01/16/2025
2021,Residence,Total Population,Total Population,PAR,Parkinson's disease,ICD-10,4047,,,01/16/2025
2021,Residence,Gender,Female,PAR,Parkinson's disease,ICD-10,1560,,,01/16/2025
2021,Residence,Gender,Male,PAR,Parkinson's disease,ICD-10,2487,,,01/16/2025
2021,Residence,Race-Ethnicity,American Indian/Alaska Native,PAR,Parkinson's disease,ICD-10,13,,,01/16/2025
2021,Residence,Race-Ethnicity,Asian,PAR,Parkinson's disease,ICD-10,465,,,01/16/2025
2021,Residence,Race-Ethnicity,Black,PAR,Parkinson's disease,ICD-10,127,,,01/16/2025
2021,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,PAR,Parkinson's disease,ICD-10,,1,Cell suppressed for small numbers,01/16/2025
2021,Residence,Race-Ethnicity,Hispanic,PAR,Parkinson's disease,ICD-10,601,,,01/16/2025
2021,Residence,Race-Ethnicity,Multi-Race,PAR,Parkinson's disease,ICD-10,26,,,01/16/2025
2021,Residence,Race-Ethnicity,White,PAR,Parkinson's disease,ICD-10,2797,,,01/16/2025
2021,Residence,Race-Ethnicity,Other/Unknown,PAR,Parkinson's disease,ICD-10,,2,Cell suppressed for complementary cell,01/16/2025
2021,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,ICD-10,4646,,,01/16/2025
2021,Residence,Gender,Female,PNF,Influenza and pneumonia,ICD-10,2074,,,01/16/2025
2021,Residence,Gender,Male,PNF,Influenza and pneumonia,ICD-10,2572,,,01/16/2025
2021,Residence,Race-Ethnicity,American Indian/Alaska Native,PNF,Influenza and pneumonia,ICD-10,22,,,01/16/2025
2021,Residence,Race-Ethnicity,Asian,PNF,Influenza and pneumonia,ICD-10,703,,,01/16/2025
2021,Residence,Race-Ethnicity,Black,PNF,Influenza and pneumonia,ICD-10,384,,,01/16/2025
2021,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,PNF,Influenza and pneumonia,ICD-10,14,,,01/16/2025
2021,Residence,Race-Ethnicity,Hispanic,PNF,Influenza and pneumonia,ICD-10,1104,,,01/16/2025
2021,Residence,Race-Ethnicity,Multi-Race,PNF,Influenza and pneumonia,ICD-10,43,,,01/16/2025
2021,Residence,Race-Ethnicity,White,PNF,Influenza and pneumonia,ICD-10,2340,,,01/16/2025
2021,Residence,Race-Ethnicity,Other/Unknown,PNF,Influenza and pneumonia,ICD-10,36,,,01/16/2025
2021,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,ICD-10,18379,,,01/16/2025
2021,Residence,Gender,Female,STK,Cerebrovascular diseases,ICD-10,10240,,,01/16/2025
2021,Residence,Gender,Male,STK,Cerebrovascular diseases,ICD-10,8139,,,01/16/2025
2021,Residence,Race-Ethnicity,American Indian/Alaska Native,STK,Cerebrovascular diseases,ICD-10,76,,,01/16/2025
2021,Residence,Race-Ethnicity,Asian,STK,Cerebrovascular diseases,ICD-10,2563,,,01/16/2025
2021,Residence,Race-Ethnicity,Black,STK,Cerebrovascular diseases,ICD-10,1459,,,01/16/2025
2021,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,STK,Cerebrovascular diseases,ICD-10,81,,,01/16/2025
2021,Residence,Race-Ethnicity,Hispanic,STK,Cerebrovascular diseases,ICD-10,3751,,,01/16/2025
2021,Residence,Race-Ethnicity,Multi-Race,STK,Cerebrovascular diseases,ICD-10,148,,,01/16/2025
2021,Residence,Race-Ethnicity,White,STK,Cerebrovascular diseases,ICD-10,10186,,,01/16/2025
2021,Residence,Race-Ethnicity,Other/Unknown,STK,Cerebrovascular diseases,ICD-10,115,,,01/16/2025
2021,Residence,Total Population,Total Population,SUI,Intentional self-harm (suicide),ICD-10,4150,,,01/16/2025
2021,Residence,Gender,Female,SUI,Intentional self-harm (suicide),ICD-10,889,,,01/16/2025
2021,Residence,Gender,Male,SUI,Intentional self-harm (suicide),ICD-10,3260,,,01/16/2025
2021,Residence,Race-Ethnicity,American Indian/Alaska Native,SUI,Intentional self-harm (suicide),ICD-10,28,,,01/16/2025
2021,Residence,Race-Ethnicity,Asian,SUI,Intentional self-harm (suicide),ICD-10,397,,,01/16/2025
2021,Residence,Race-Ethnicity,Black,SUI,Intentional self-harm (suicide),ICD-10,208,,,01/16/2025
2021,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,SUI,Intentional self-harm (suicide),ICD-10,13,,,01/16/2025
2021,Residence,Race-Ethnicity,Hispanic,SUI,Intentional self-harm (suicide),ICD-10,1027,,,01/16/2025
2021,Residence,Race-Ethnicity,Multi-Race,SUI,Intentional self-harm (suicide),ICD-10,87,,,01/16/2025
2021,Residence,Race-Ethnicity,White,SUI,Intentional self-harm (suicide),ICD-10,2367,,,01/16/2025
2021,Residence,Race-Ethnicity,Other/Unknown,SUI,Intentional self-harm (suicide),ICD-10,23,,,01/16/2025
2022,Occurrence,Total Population,Total Population,ALL,All causes (total),ICD-10,315676,,,01/16/2025
2022,Occurrence,Age,Under 1 year,ALL,All causes (total),ICD-10,1737,,,01/16/2025
2022,Occurrence,Age,1-4 years,ALL,All causes (total),ICD-10,338,,,01/16/2025
2022,Occurrence,Age,5-14 years,ALL,All causes (total),ICD-10,541,,,01/16/2025
2022,Occurrence,Age,15-24 years,ALL,All causes (total),ICD-10,3442,,,01/16/2025
2022,Occurrence,Age,25-34 years,ALL,All causes (total),ICD-10,8188,,,01/16/2025
2022,Occurrence,Age,35-44 years,ALL,All causes (total),ICD-10,11135,,,01/16/2025
2022,Occurrence,Age,45-54 years,ALL,All causes (total),ICD-10,18010,,,01/16/2025
2022,Occurrence,Age,55-64 years,ALL,All causes (total),ICD-10,38265,,,01/16/2025
2022,Occurrence,Age,65-74 years,ALL,All causes (total),ICD-10,59551,,,01/16/2025
2022,Occurrence,Age,75-84 years,ALL,All causes (total),ICD-10,75100,,,01/16/2025
2022,Occurrence,Age,85 years and over,ALL,All causes (total),ICD-10,99304,,,01/16/2025
2022,Occurrence,Gender,Female,ALL,All causes (total),ICD-10,146350,,,01/16/2025
2022,Occurrence,Gender,Male,ALL,All causes (total),ICD-10,169294,,,01/16/2025
2022,Occurrence,Gender,Nonbinary/Unknown,ALL,All causes (total),ICD-10,32,,,01/16/2025
2022,Occurrence,Gender * Race-Ethnicity,Female * American Indian/Alaska Native,ALL,All causes (total),ICD-10,768,,,01/16/2025
2022,Occurrence,Gender * Race-Ethnicity,Female * Asian,ALL,All causes (total),ICD-10,16569,,,01/16/2025
2022,Occurrence,Gender * Race-Ethnicity,Female * Black,ALL,All causes (total),ICD-10,11506,,,01/16/2025
2022,Occurrence,Gender * Race-Ethnicity,Female * Hawaiian/Pacific Islander,ALL,All causes (total),ICD-10,621,,,01/16/2025
2022,Occurrence,Gender * Race-Ethnicity,Female * Hispanic,ALL,All causes (total),ICD-10,31168,,,01/16/2025
2022,Occurrence,Gender * Race-Ethnicity,Female * Multi-Race,ALL,All causes (total),ICD-10,1508,,,01/16/2025
2022,Occurrence,Gender * Race-Ethnicity,Female * White,ALL,All causes (total),ICD-10,83430,,,01/16/2025
2022,Occurrence,Gender * Race-Ethnicity,Female * Other/Unknown,ALL,All causes (total),ICD-10,780,,,01/16/2025
2022,Occurrence,Gender * Race-Ethnicity,Male * American Indian/Alaska Native,ALL,All causes (total),ICD-10,882,,,01/16/2025
2022,Occurrence,Gender * Race-Ethnicity,Male * Asian,ALL,All causes (total),ICD-10,17419,,,01/16/2025
2022,Occurrence,Gender * Race-Ethnicity,Male * Black,ALL,All causes (total),ICD-10,13707,,,01/16/2025
2022,Occurrence,Gender * Race-Ethnicity,Male * Hawaiian/Pacific Islander,ALL,All causes (total),ICD-10,720,,,01/16/2025
2022,Occurrence,Gender * Race-Ethnicity,Male * Hispanic,ALL,All causes (total),ICD-10,40672,,,01/16/2025
2022,Occurrence,Gender * Race-Ethnicity,Male * Multi-Race,ALL,All causes (total),ICD-10,1815,,,01/16/2025
2022,Occurrence,Gender * Race-Ethnicity,Male * White,ALL,All causes (total),ICD-10,92375,,,01/16/2025
2022,Occurrence,Gender * Race-Ethnicity,Male * Other/Unknown,ALL,All causes (total),ICD-10,1704,,,01/16/2025
2022,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,98578,,,01/16/2025
2022,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,17677,,,01/16/2025
2022,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,122275,,,01/16/2025
2022,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,2452,,,01/16/2025
2022,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,23620,,,01/16/2025
2022,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,51074,,,01/16/2025
2022,Occurrence,Race-Ethnicity,American Indian/Alaska Native,ALL,All causes (total),ICD-10,1650,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Asian,ALL,All causes (total),ICD-10,33990,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Black,ALL,All causes (total),ICD-10,25214,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,ALL,All causes (total),ICD-10,1341,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hispanic,ALL,All causes (total),ICD-10,71842,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Multi-Race,ALL,All causes (total),ICD-10,3326,,,01/16/2025
2022,Occurrence,Race-Ethnicity,White,ALL,All causes (total),ICD-10,175823,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Other/Unknown,ALL,All causes (total),ICD-10,2490,,,01/16/2025
2022,Occurrence,Race Alone or In Combination,American Indian / Alaska Native,ALL,All causes (total),ICD-10,4324,,,01/16/2025
2022,Occurrence,Race Alone or In Combination,Asian,ALL,All causes (total),ICD-10,35666,,,01/16/2025
2022,Occurrence,Race Alone or In Combination,Asian - Chinese (including Taiwanese),ALL,All causes (total),ICD-10,9705,,,01/16/2025
2022,Occurrence,Race Alone or In Combination,Asian - Japanese,ALL,All causes (total),ICD-10,3612,,,01/16/2025
2022,Occurrence,Race Alone or In Combination,Asian - Korean,ALL,All causes (total),ICD-10,2947,,,01/16/2025
2022,Occurrence,Race Alone or In Combination,Asian - Vietnamese,ALL,All causes (total),ICD-10,3828,,,01/16/2025
2022,Occurrence,Race Alone or In Combination,Asian - Cambodian,ALL,All causes (total),ICD-10,651,,,01/16/2025
2022,Occurrence,Race Alone or In Combination,Asian - Thai,ALL,All causes (total),ICD-10,331,,,01/16/2025
2022,Occurrence,Race Alone or In Combination,Asian - Laotian,ALL,All causes (total),ICD-10,415,,,01/16/2025
2022,Occurrence,Race Alone or In Combination,Asian - Hmong,ALL,All causes (total),ICD-10,479,,,01/16/2025
2022,Occurrence,Race Alone or In Combination,"Asian - Asian Indian (including Bangladeshi, Pakistani, and Sri Lankan)",ALL,All causes (total),ICD-10,2828,,,01/16/2025
2022,Occurrence,Race Alone or In Combination,Asian - Filipino,ALL,All causes (total),ICD-10,9470,,,01/16/2025
2022,Occurrence,Race Alone or In Combination,Black,ALL,All causes (total),ICD-10,26706,,,01/16/2025
2022,Occurrence,Race Alone or In Combination,Native Hawaiian / Pacific Islander (NHPI),ALL,All causes (total),ICD-10,1797,,,01/16/2025
2022,Occurrence,Race Alone or In Combination,NHPI - Hawaiian,ALL,All causes (total),ICD-10,333,,,01/16/2025
2022,Occurrence,Race Alone or In Combination,NHPI - Guamanian or Chamorro,ALL,All causes (total),ICD-10,194,,,01/16/2025
2022,Occurrence,Race Alone or In Combination,NHPI - Samoan,ALL,All causes (total),ICD-10,402,,,01/16/2025
2022,Occurrence,Race Alone or In Combination,White (including Middle Eastern and North African),ALL,All causes (total),ICD-10,247098,,,01/16/2025
2022,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,ICD-10,17374,,,01/16/2025
2022,Occurrence,Gender,Female,ALZ,Alzheimer's disease,ICD-10,11710,,,01/16/2025
2022,Occurrence,Gender,Male,ALZ,Alzheimer's disease,ICD-10,5664,,,01/16/2025
2022,Occurrence,Race-Ethnicity,American Indian/Alaska Native,ALZ,Alzheimer's disease,ICD-10,37,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Asian,ALZ,Alzheimer's disease,ICD-10,1838,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Black,ALZ,Alzheimer's disease,ICD-10,1024,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,ALZ,Alzheimer's disease,ICD-10,43,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hispanic,ALZ,Alzheimer's disease,ICD-10,3052,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Multi-Race,ALZ,Alzheimer's disease,ICD-10,91,,,01/16/2025
2022,Occurrence,Race-Ethnicity,White,ALZ,Alzheimer's disease,ICD-10,11231,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Other/Unknown,ALZ,Alzheimer's disease,ICD-10,58,,,01/16/2025
2022,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,ICD-10,60775,,,01/16/2025
2022,Occurrence,Gender,Female,CAN,Malignant neoplasms,ICD-10,29199,,,01/16/2025
2022,Occurrence,Gender,Male,CAN,Malignant neoplasms,ICD-10,31572,,,01/16/2025
2022,Occurrence,Race-Ethnicity,American Indian/Alaska Native,CAN,Malignant neoplasms,ICD-10,235,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Asian,CAN,Malignant neoplasms,ICD-10,7758,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Black,CAN,Malignant neoplasms,ICD-10,4417,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,CAN,Malignant neoplasms,ICD-10,247,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hispanic,CAN,Malignant neoplasms,ICD-10,12523,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Multi-Race,CAN,Malignant neoplasms,ICD-10,562,,,01/16/2025
2022,Occurrence,Race-Ethnicity,White,CAN,Malignant neoplasms,ICD-10,34694,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Other/Unknown,CAN,Malignant neoplasms,ICD-10,339,,,01/16/2025
2022,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,ICD-10,12021,,,01/16/2025
2022,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,ICD-10,6215,,,01/16/2025
2022,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,ICD-10,5806,,,01/16/2025
2022,Occurrence,Race-Ethnicity,American Indian/Alaska Native,CLD,Chronic lower respiratory diseases,ICD-10,75,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Asian,CLD,Chronic lower respiratory diseases,ICD-10,807,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Black,CLD,Chronic lower respiratory diseases,ICD-10,853,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,CLD,Chronic lower respiratory diseases,ICD-10,32,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hispanic,CLD,Chronic lower respiratory diseases,ICD-10,1426,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Multi-Race,CLD,Chronic lower respiratory diseases,ICD-10,127,,,01/16/2025
2022,Occurrence,Race-Ethnicity,White,CLD,Chronic lower respiratory diseases,ICD-10,8570,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Other/Unknown,CLD,Chronic lower respiratory diseases,ICD-10,131,,,01/16/2025
2022,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,ICD-10,11641,,,01/16/2025
2022,Occurrence,Gender,Female,DIA,Diabetes mellitus,ICD-10,4982,,,01/16/2025
2022,Occurrence,Gender,Male,DIA,Diabetes mellitus,ICD-10,6659,,,01/16/2025
2022,Occurrence,Race-Ethnicity,American Indian/Alaska Native,DIA,Diabetes mellitus,ICD-10,73,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Asian,DIA,Diabetes mellitus,ICD-10,1583,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Black,DIA,Diabetes mellitus,ICD-10,1296,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,DIA,Diabetes mellitus,ICD-10,101,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hispanic,DIA,Diabetes mellitus,ICD-10,3936,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Multi-Race,DIA,Diabetes mellitus,ICD-10,103,,,01/16/2025
2022,Occurrence,Race-Ethnicity,White,DIA,Diabetes mellitus,ICD-10,4454,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Other/Unknown,DIA,Diabetes mellitus,ICD-10,95,,,01/16/2025
2022,Occurrence,Total Population,Total Population,HOM,Assault (homicide),ICD-10,2354,,,01/16/2025
2022,Occurrence,Gender,Female,HOM,Assault (homicide),ICD-10,346,,,01/16/2025
2022,Occurrence,Gender,Male,HOM,Assault (homicide),ICD-10,2008,,,01/16/2025
2022,Occurrence,Race-Ethnicity,American Indian/Alaska Native,HOM,Assault (homicide),ICD-10,12,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Asian,HOM,Assault (homicide),ICD-10,91,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Black,HOM,Assault (homicide),ICD-10,654,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,HOM,Assault (homicide),ICD-10,14,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hispanic,HOM,Assault (homicide),ICD-10,1134,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Multi-Race,HOM,Assault (homicide),ICD-10,59,,,01/16/2025
2022,Occurrence,Race-Ethnicity,White,HOM,Assault (homicide),ICD-10,376,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Other/Unknown,HOM,Assault (homicide),ICD-10,14,,,01/16/2025
2022,Occurrence,Total Population,Total Population,HTD,Diseases of heart,ICD-10,66942,,,01/16/2025
2022,Occurrence,Gender,Female,HTD,Diseases of heart,ICD-10,29457,,,01/16/2025
2022,Occurrence,Gender,Male,HTD,Diseases of heart,ICD-10,37482,,,01/16/2025
2022,Occurrence,Race-Ethnicity,American Indian/Alaska Native,HTD,Diseases of heart,ICD-10,326,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Asian,HTD,Diseases of heart,ICD-10,6967,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Black,HTD,Diseases of heart,ICD-10,5681,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,HTD,Diseases of heart,ICD-10,311,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hispanic,HTD,Diseases of heart,ICD-10,12475,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Multi-Race,HTD,Diseases of heart,ICD-10,616,,,01/16/2025
2022,Occurrence,Race-Ethnicity,White,HTD,Diseases of heart,ICD-10,40026,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Other/Unknown,HTD,Diseases of heart,ICD-10,540,,,01/16/2025
2022,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,ICD-10,6775,,,01/16/2025
2022,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,ICD-10,3556,,,01/16/2025
2022,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,ICD-10,3219,,,01/16/2025
2022,Occurrence,Race-Ethnicity,American Indian/Alaska Native,HYP,Essential hypertension and hypertensive renal disease,ICD-10,20,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Asian,HYP,Essential hypertension and hypertensive renal disease,ICD-10,1037,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Black,HYP,Essential hypertension and hypertensive renal disease,ICD-10,745,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,HYP,Essential hypertension and hypertensive renal disease,ICD-10,31,,,01/16/2025
2022,Occurrence,Race-Ethnicity,Hispanic,HYP,Essential hypertension and hypertensive renal disease,ICD-10,1412,,,01/16/2025
